x,y,population
569828.4616808447,226388.7898520766,159.72063080224595
571016.3888244312,226388.7898520766,160.19722244603958
572204.3159680179,226388.7898520766,83.08362015272056
573392.2431116046,226388.7898520766,30.146111972881513
574580.1702551913,226388.78985207656,30.42198910354873
575768.097398778,226388.7898520766,30.697866234221532
576956.0245423646,226388.78985207656,30.973743364888744
578143.9516859513,226388.7898520766,31.24636087741305
579331.878829538,226388.7898520766,31.489799033625424
580519.8059731248,226388.7898520766,31.6961098672666
581707.7331167114,226388.7898520766,31.898968720609354
582895.6602602979,226388.78985207656,32.04169742646382
584083.5874038846,226388.7898520766,31.99881881687052
585271.5145474713,226388.78985207656,32.036082388771
586459.441691058,226388.7898520766,32.11446067414554
587647.3688346446,226388.7898520766,32.179160625460185
588835.2959782312,226388.78985207656,32.242263462568005
590023.2231218179,226388.7898520766,32.30309108581532
591211.1502654046,226388.78985207656,52.765165981341184
592399.0774089913,226388.7898520766,107.51353914317002
593587.004552578,226388.78985207656,108.11699607636496
594774.9316961645,226388.7898520766,108.43112077811783
595962.8588397512,226388.7898520766,831.3196537821941
597150.7859833379,226388.78985207656,3957.031155500302
598338.7131269246,226388.7898520766,6187.937487490797
599526.6402705112,226388.78985207656,3690.4113500388903
600714.5674140981,226388.7898520766,3607.197356866784
601902.4945576845,226388.7898520766,396.85712298289485
603090.4217012713,226388.7898520766,141.61936447661057
604278.3488448579,226388.7898520766,142.54150643995723
605466.2759884446,226388.78985207656,143.43095275592947
606654.2031320313,226388.7898520766,144.3220368809763
607842.1302756179,226388.78985207656,145.24308208445933
609030.0574192046,226388.7898520766,146.18819196230157
610217.9845627912,226388.7898520766,147.1884051575675
611405.9117063781,226388.7898520766,87.4968407591039
612593.8388499646,226388.7898520766,87.25651709372639
613781.7659935512,226388.78985207656,87.86859058076915
614969.6931371379,226388.7898520766,88.58817530130428
616157.6202807246,226388.78985207656,89.18826676692237
617345.5474243113,226388.7898520766,89.78835823255474
618533.4745678979,226388.7898520766,90.38844969818715
619721.4017114847,226388.7898520766,90.54464294575101
620909.3288550712,226388.7898520766,95.68106433208493
622097.2559986579,226388.78985207656,95.4744259367218
623285.1831422447,226388.7898520766,93.10992566282961
624473.1102858313,226388.78985207656,90.62204496520914
625661.037429418,226388.7898520766,88.20719159643028
626848.9645730045,226388.7898520766,85.97230696587455
628036.8917165912,226388.78985207656,83.82702633145075
629224.818860178,226388.7898520766,81.51986784443038
630412.7460037646,226388.78985207656,78.80786525561496
631600.6731473512,226388.7898520766,77.23567727098721
632788.6002909379,226388.78985207656,76.06779229503606
633976.5274345246,226388.7898520766,129.21783093333917
635164.4545781113,226388.7898520766,131.84127105591978
636352.3817216979,226388.78985207656,115.98123462841596
637540.3088652845,226388.7898520766,73.02237148085437
638728.2360088713,226388.78985207656,72.32021684025179
639916.1631524578,226388.7898520766,71.61806219966441
641104.0902960445,226388.7898520766,70.91965787513504
642292.0174396313,226388.7898520766,70.22716526182576
643479.9445832178,226388.7898520766,69.53474535288493
644667.8717268045,226388.78985207656,68.84232544392127
645855.7988703912,226388.7898520766,68.14990553498806
647043.7260139779,226388.78985207656,67.45748562602441
648231.6531575645,226388.7898520766,66.75799361679397
649419.580301151,226388.7898520766,66.03639811392465
650607.5074447378,226388.7898520766,65.29230538607511
651795.4345883245,226388.7898520766,64.54120537916751
652983.3617319112,226388.78985207656,63.790105372252285
654171.2888754979,226388.7898520766,63.03900536535989
655359.2160190846,226388.78985207656,62.28790535844087
656547.1431626712,226388.7898520766,61.53680535153707
657735.0703062578,226388.7898520766,60.77215589730178
658922.9974498446,226388.7898520766,114.09683671442363
660110.9245934312,226388.7898520766,341.31060070412303
661298.8517370179,226388.78985207656,331.7969881170673
662486.7788806045,226388.7898520766,234.1329482777998
663674.7060241912,226388.78985207656,213.77023284542685
664862.6331677779,226388.7898520766,205.98195122695876
666050.5603113646,226388.7898520766,201.2220232849729
667238.4874549514,226388.7898520766,199.2356937415061
668426.414598538,226388.7898520766,209.76784335619686
669614.3417421245,226388.78985207656,233.5974900274266
670802.2688857112,226388.7898520766,226.51565600309235
671990.1960292979,226388.78985207656,219.73767671204948
673178.1231728846,226388.7898520766,213.79431896768062
674366.0503164711,226388.7898520766,241.47184630841036
675553.9774600578,226388.78985207656,288.75086376329375
676741.9046036445,226388.7898520766,281.49111553742983
677929.8317472313,226388.78985207656,275.11775600384374
679117.7588908179,226388.7898520766,83.92308409388743
680305.6860344046,226388.78985207656,74.34333627421906
681493.6131779911,226388.7898520766,73.59636052171976
682681.5403215778,226388.7898520766,72.7462068621576
683869.4674651645,226388.78985207656,71.71043913362806
685057.3946087512,226388.7898520766,69.74232280120744
686245.3217523379,226388.78985207656,68.1617445791442
687433.2488959247,226388.7898520766,67.1824903234794
688621.1760395111,226388.7898520766,146.18275639368562
689809.1031830979,226388.7898520766,173.58251461007134
690997.0303266845,226388.7898520766,172.155490524664
692184.9574702712,226388.78985207656,170.23678952962825
693372.8846138577,226388.7898520766,169.6295793768076
694560.8117574445,226388.78985207656,169.13426441168872
695748.7389010312,226388.7898520766,168.27653442848495
696936.6660446178,226388.7898520766,283.60450577080144
698124.5931882046,226388.7898520766,289.12598950157064
699312.5203317911,226388.7898520766,285.0145662901795
700500.4474753778,226388.78985207656,137.47252270376717
466478.8001888047,228935.24827547008,0.019485639813052614
467666.7273323913,228935.24827547008,55.94928217348986
468854.65447597805,228935.24827547008,72.4029727057414
470042.58161956473,228935.24827547008,72.4029727057414
471230.50876315136,228935.24827547005,72.4029727057414
472418.43590673804,228935.24827547008,72.4029727057414
473606.3630503247,228935.24827547005,72.4029727057357
474794.2901939113,228935.24827547008,72.4029727057414
475982.21733749803,228935.24827547008,72.4029727057414
477170.1444810847,228935.24827547008,72.4029727057414
478358.07162467146,228935.24827547008,72.4029727057414
479545.998768258,228935.24827547005,72.4029727057357
480733.92591184465,228935.24827547008,72.4029727057414
481921.8530554314,228935.24827547005,72.4029727057357
483109.7801990179,228935.24827547008,72.4029727057414
484297.70734260464,228935.24827547008,72.4029727057414
485485.6344861913,228935.24827547008,50.57153088179649
486673.56162977807,228935.24827547008,48.37421266303023
487861.48877336463,228935.24827547005,48.37421266302641
489049.41591695143,228935.24827547005,48.37421266303023
490237.343060538,228935.24827547008,48.37421266303023
491425.2702041247,228935.24827547008,48.37421266303023
492613.1973477114,228935.24827547008,48.37421266303023
493801.1244912981,228935.24827547008,48.37421266303023
494989.0516348847,228935.24827547005,48.37421266302641
496176.97877847136,228935.24827547008,48.37421266303023
497364.90592205804,228935.24827547005,48.37421266302641
498552.83306564466,228935.24827547008,48.37421266303023
499740.7602092314,228935.24827547008,48.37421266303023
500928.68735281803,228935.24827547008,48.37421266303023
502116.6144964048,228935.24827547008,47.419310578634
503304.5416399914,228935.24827547005,27.89698207717199
504492.46878357796,228935.24827547008,27.47719992422418
505680.3959271646,228935.24827547005,28.49503717173622
506868.3230707514,228935.24827547008,18.651793068560387
508056.250214338,228935.24827547008,18.285712030279377
509244.17735792464,228935.24827547008,18.285712030279377
510432.10450151144,228935.24827547008,18.285712030279377
511620.03164509806,228935.24827547005,18.285712030279377
512807.95878868474,228935.24827547005,18.285712030277935
513995.8859322713,228935.24827547008,18.285712030279377
515183.813075858,228935.24827547008,18.285712030279377
516371.7402194446,228935.24827547008,18.285712030279377
517559.6673630313,228935.24827547008,18.285712030279377
518747.594506618,228935.24827547005,18.285712030277935
519935.52165020467,228935.24827547008,18.285712030279377
521123.44879379135,228935.24827547005,18.285712030277935
522311.3759373781,228935.24827547008,18.285712030279377
523499.3030809646,228935.24827547008,18.285712030279377
524687.2302245513,228935.24827547008,18.285712030279377
525875.157368138,228935.24827547008,18.285712030279377
527063.0845117246,228935.24827547005,18.285712030277935
528251.0116553112,228935.24827547008,18.285712030279377
529438.9387988978,228935.24827547008,18.285712030279377
530626.8659424847,228935.24827547008,18.285712030279377
531814.7930860713,228935.24827547008,18.285712030279377
533002.7202296581,228935.24827547008,20.442305964286987
534190.6473732446,228935.24827547008,28.120604680557232
535378.5745168314,228935.24827547005,28.12060468055502
536566.501660418,228935.24827547008,28.120604680557232
537754.4288040046,228935.24827547008,28.120604680557232
538942.3559475914,228935.24827547008,28.120604680557232
540130.283091178,228935.24827547008,28.120604680557232
541318.2102347647,228935.24827547008,28.120604680557232
542506.1373783513,228935.24827547008,28.120604680557232
543694.064521938,228935.24827547005,28.12060468055502
544881.9916655247,228935.24827547008,28.12060468055502
546069.9188091112,228935.24827547008,28.120604680557232
547257.845952698,228935.24827547008,28.120604680557232
548445.7730962847,228935.24827547008,28.120604680557232
549633.7002398713,228935.24827547008,28.120604680557232
550821.6273834578,228935.24827547008,28.120604680557232
552009.5545270446,228935.24827547005,28.12060468055502
553197.4816706313,228935.24827547008,28.120604680557232
554385.4088142179,228935.24827547008,28.120604680557232
555573.3359578047,228935.24827547008,28.120604680557232
556761.2631013913,228935.24827547008,28.120604680557232
557949.190244978,228935.24827547005,28.120604680552802
559137.1173885645,228935.24827547005,28.120604680561666
560325.0445321512,228935.24827547005,28.120604680552802
561512.9716757379,228935.24827547008,28.120604680557232
562700.8988193246,228935.24827547008,28.120604680557232
563888.8259629112,228935.24827547008,28.120604680557232
565076.7531064979,228935.24827547008,28.120604680557232
566264.6802500846,228935.24827547005,28.12060468055502
567452.6073936713,228935.24827547005,145.16866406432823
568640.534537258,228935.24827547005,190.08608577311662
569828.4616808447,228935.24827547008,190.08608577313163
571016.3888244312,228935.24827547008,190.08608577313163
572204.3159680179,228935.24827547008,94.18720329605219
573392.2431116046,228935.24827547008,35.4346589416283
574580.1702551913,228935.24827547005,35.43465894162551
575768.097398778,228935.24827547005,35.43465894163109
576956.0245423646,228935.24827547005,35.43465894162551
578143.9516859513,228935.24827547008,35.4346589416283
579331.878829538,228935.24827547008,35.4346589416283
580519.8059731248,228935.24827547008,35.4346589416283
581707.7331167114,228935.24827547008,35.4346589416283
582895.6602602979,228935.24827547005,35.434658941622715
584083.5874038846,228935.24827547005,35.434658941633884
585271.5145474713,228935.24827547005,35.434658941622715
586459.441691058,228935.24827547008,35.4346589416283
587647.3688346446,228935.24827547008,35.4346589416283
588835.2959782312,228935.24827547005,35.43465894162551
590023.2231218179,228935.24827547005,35.43465894163109
591211.1502654046,228935.24827547005,58.76429694212404
592399.0774089913,228935.24827547005,117.38789475699268
593587.004552578,228935.24827547005,117.38789475697418
594774.9316961645,228935.24827547008,117.38789475698341
595962.8588397512,228935.24827547008,1000.177768687644
597150.7859833379,228935.24827547005,1930.5903456876422
598338.7131269246,228935.24827547005,3006.051034026598
599526.6402705112,228935.24827547005,2970.2174084009885
600714.5674140981,228935.24827547008,3385.6885833342717
601902.4945576845,228935.24827547008,891.0048964388602
603090.4217012713,228935.24827547008,426.07351733142843
604278.3488448579,228935.24827547008,155.15581830844187
605466.2759884446,228935.24827547005,155.15581830842964
606654.2031320313,228935.24827547005,155.15581830845412
607842.1302756179,228935.24827547005,155.15581830842964
609030.0574192046,228935.24827547008,155.15581830844187
610217.9845627912,228935.24827547008,154.70917494313431
611405.9117063781,228935.24827547008,90.75227691661367
612593.8388499646,228935.24827547008,90.73333000604816
613781.7659935512,228935.24827547005,90.733330006041
614969.6931371379,228935.24827547005,90.73333000605531
616157.6202807246,228935.24827547005,90.733330006041
617345.5474243113,228935.24827547008,90.73333000604816
618533.4745678979,228935.24827547008,90.73333000604816
619721.4017114847,228935.24827547008,90.73333000604816
620909.3288550712,228935.24827547008,96.7354800473112
622097.2559986579,228935.24827547005,97.70950922881516
623285.1831422447,228935.24827547005,97.70950922884596
624473.1102858313,228935.24827547005,97.70950922881516
625661.037429418,228935.24827547008,97.70950922883057
626848.9645730045,228935.24827547008,97.70950922883057
628036.8917165912,228935.24827547005,97.70950922882288
629224.818860178,228935.24827547005,97.70950922883827
630412.7460037646,228935.24827547005,96.92113364360216
631600.6731473512,228935.24827547005,96.5783785864657
632788.6002909379,228935.24827547005,96.57837858645048
633976.5274345246,228935.24827547008,455.29593661823634
635164.4545781113,228935.24827547008,469.9405614329654
636352.3817216979,228935.24827547005,370.4161999423488
637540.3088652845,228935.24827547005,229.23339541359775
638728.2360088713,228935.24827547005,170.0328212899492
639916.1631524578,228935.24827547008,159.32506013383846
641104.0902960445,228935.24827547008,124.24315828368165
642292.0174396313,228935.24827547008,96.57837858645809
643479.9445832178,228935.24827547008,96.57837858645809
644667.8717268045,228935.24827547005,96.57837858645048
645855.7988703912,228935.24827547005,96.5783785864657
647043.7260139779,228935.24827547005,96.57837858645048
648231.6531575645,228935.24827547008,96.57837858645809
649419.580301151,228935.24827547008,96.57837858645048
650607.5074447378,228935.24827547008,96.57837858645809
651795.4345883245,228935.24827547008,96.57837858645809
652983.3617319112,228935.24827547005,96.57837858645048
654171.2888754979,228935.24827547005,120.09916579788887
655359.2160190846,228935.24827547005,216.27326416638957
656547.1431626712,228935.24827547008,281.32581696487154
657735.0703062578,228935.24827547008,282.7190426586721
658922.9974498446,228935.24827547008,344.43375940048173
660110.9245934312,228935.24827547008,560.5960650890287
661298.8517370179,228935.24827547005,560.5960650889403
662486.7788806045,228935.24827547005,499.9010413687777
663674.7060241912,228935.24827547005,427.49941262869015
664862.6331677779,228935.24827547008,396.7082351513422
666050.5603113646,228935.24827547008,396.7082351513422
667238.4874549514,228935.24827547008,396.7082351513422
668426.414598538,228935.24827547008,407.82308121001876
669614.3417421245,228935.24827547005,463.8487786088987
670802.2688857112,228935.24827547005,463.8487786089719
671990.1960292979,228935.24827547005,463.8487786088987
673178.1231728846,228935.24827547008,463.84877860893533
674366.0503164711,228935.24827547008,495.34330315865157
675553.9774600578,228935.24827547005,571.5294303384794
676741.9046036445,228935.24827547005,656.7315709375123
677929.8317472313,228935.24827547005,656.6113712286557
679117.7588908179,228935.24827547005,189.07211441517074
680305.6860344046,228935.24827547005,182.0366539183884
681493.6131779911,228935.24827547008,182.03665391840275
682681.5403215778,228935.24827547008,182.03665391840275
683869.4674651645,228935.24827547005,182.0366539183884
685057.3946087512,228935.24827547005,182.0366539184171
686245.3217523379,228935.24827547005,182.0366539183884
687433.2488959247,228935.24827547008,182.03665391840275
688621.1760395111,228935.24827547008,422.1439976816694
689809.1031830979,228935.24827547008,477.32922235619935
690997.0303266845,228935.24827547008,477.32922235619935
692184.9574702712,228935.24827547005,477.3292223561618
693372.8846138577,228935.24827547005,477.329222356237
694560.8117574445,228935.24827547005,477.3292223561618
695748.7389010312,228935.24827547008,482.9061746438219
696936.6660446178,228935.24827547008,833.4721058673988
698124.5931882046,228935.24827547008,837.9007623531655
699312.5203317911,228935.24827547008,824.9750642441123
700500.4474753778,228935.24827547005,128.9849459263429
465290.8730452181,231481.7066988636,1.2122879862270761
466478.8001888047,231481.7066988636,51.192448703300386
467666.7273323913,231481.7066988636,72.4029727057357
468854.65447597805,231481.7066988636,72.4029727057414
470042.58161956473,231481.7066988636,72.4029727057414
471230.50876315136,231481.7066988636,72.4029727057414
472418.43590673804,231481.7066988636,72.4029727057414
473606.3630503247,231481.7066988636,72.4029727057357
474794.2901939113,231481.7066988636,72.4029727057414
475982.21733749803,231481.7066988636,72.4029727057414
477170.1444810847,231481.7066988636,72.4029727057414
478358.07162467146,231481.7066988636,72.4029727057414
479545.998768258,231481.7066988636,72.4029727057357
480733.92591184465,231481.7066988636,72.4029727057414
481921.8530554314,231481.7066988636,72.4029727057357
483109.7801990179,231481.7066988636,72.4029727057414
484297.70734260464,231481.7066988636,72.4029727057414
485485.6344861913,231481.7066988636,51.13516216428825
486673.56162977807,231481.7066988636,48.37421266303023
487861.48877336463,231481.7066988636,48.37421266302641
489049.41591695143,231481.7066988636,48.37421266303023
490237.343060538,231481.7066988636,48.37421266303023
491425.2702041247,231481.7066988636,48.37421266303023
492613.1973477114,231481.7066988636,48.12725043722185
493801.1244912981,231481.7066988636,46.19526067897746
494989.0516348847,231481.7066988636,47.442374101452195
496176.97877847136,231481.7066988636,48.37421266303023
497364.90592205804,231481.7066988636,48.37421266302641
498552.83306564466,231481.7066988636,48.37421266303023
499740.7602092314,231481.7066988636,48.37421266303023
500928.68735281803,231481.7066988636,48.37421266303023
502116.6144964048,231481.7066988636,48.37421266303023
503304.5416399914,231481.7066988636,48.37421266302641
504492.46878357796,231481.7066988636,48.37421266303023
505680.3959271646,231481.7066988636,40.98641212658067
506868.3230707514,231481.7066988636,18.285712030279377
508056.250214338,231481.7066988636,18.285712030279377
509244.17735792464,231481.7066988636,18.285712030279377
510432.10450151144,231481.7066988636,18.285712030279377
511620.03164509806,231481.7066988636,18.285712030279377
512807.95878868474,231481.7066988636,18.285712030277935
513995.8859322713,231481.7066988636,18.285712030279377
515183.813075858,231481.7066988636,18.285712030279377
516371.7402194446,231481.7066988636,18.285712030279377
517559.6673630313,231481.7066988636,18.285712030279377
518747.594506618,231481.7066988636,18.285712030277935
519935.52165020467,231481.7066988636,18.285712030279377
521123.44879379135,231481.7066988636,18.285712030277935
522311.3759373781,231481.7066988636,18.285712030279377
523499.3030809646,231481.7066988636,18.285712030279377
524687.2302245513,231481.7066988636,18.285712030279377
525875.157368138,231481.7066988636,18.285712030279377
527063.0845117246,231481.70669886356,18.285712030277935
528251.0116553112,231481.7066988636,18.285712030279377
529438.9387988978,231481.7066988636,18.285712030279377
530626.8659424847,231481.7066988636,18.285712030279377
531814.7930860713,231481.7066988636,18.285712030279377
533002.7202296581,231481.7066988636,20.47215580674601
534190.6473732446,231481.7066988636,28.120604680557232
535378.5745168314,231481.70669886356,28.12060468055502
536566.501660418,231481.7066988636,28.120604680557232
537754.4288040046,231481.7066988636,28.120604680557232
538942.3559475914,231481.7066988636,28.120604680557232
540130.283091178,231481.7066988636,28.120604680557232
541318.2102347647,231481.7066988636,28.120604680557232
542506.1373783513,231481.7066988636,28.120604680557232
543694.064521938,231481.70669886356,28.12060468055502
544881.9916655247,231481.7066988636,28.12060468055502
546069.9188091112,231481.7066988636,37.99894390572787
547257.845952698,231481.7066988636,167.09390464854485
548445.7730962847,231481.7066988636,163.97404359008038
549633.7002398713,231481.7066988636,28.120604680557232
550821.6273834578,231481.7066988636,28.120604680557232
552009.5545270446,231481.70669886356,28.12060468055502
553197.4816706313,231481.7066988636,28.120604680557232
554385.4088142179,231481.7066988636,28.120604680557232
555573.3359578047,231481.7066988636,28.120604680557232
556761.2631013913,231481.7066988636,28.120604680557232
557949.190244978,231481.70669886356,28.120604680552802
559137.1173885645,231481.70669886356,28.120604680561666
560325.0445321512,231481.70669886356,28.120604680552802
561512.9716757379,231481.7066988636,28.120604680557232
562700.8988193246,231481.7066988636,28.120604680557232
563888.8259629112,231481.7066988636,28.120604680557232
565076.7531064979,231481.7066988636,28.120604680557232
566264.6802500846,231481.70669886356,28.12060468055502
567452.6073936713,231481.70669886356,152.1728805392194
568640.534537258,231481.70669886356,190.08608577311662
569828.4616808447,231481.7066988636,190.08608577313163
571016.3888244312,231481.7066988636,190.08608577313163
572204.3159680179,231481.7066988636,88.62705268093852
573392.2431116046,231481.7066988636,35.4346589416283
574580.1702551913,231481.70669886356,35.43465894162551
575768.097398778,231481.70669886356,35.43465894163109
576956.0245423646,231481.70669886356,35.43465894162551
578143.9516859513,231481.7066988636,35.4346589416283
579331.878829538,231481.7066988636,35.4346589416283
580519.8059731248,231481.7066988636,35.4346589416283
581707.7331167114,231481.7066988636,35.4346589416283
582895.6602602979,231481.70669886356,35.434658941622715
584083.5874038846,231481.70669886356,35.434658941633884
585271.5145474713,231481.70669886356,35.434658941622715
586459.441691058,231481.7066988636,35.4346589416283
587647.3688346446,231481.7066988636,35.4346589416283
588835.2959782312,231481.70669886356,35.43465894162551
590023.2231218179,231481.70669886356,35.43465894163109
591211.1502654046,231481.70669886356,58.93088444104544
592399.0774089913,231481.70669886356,117.38789475699268
593587.004552578,231481.70669886356,117.38789475697418
594774.9316961645,231481.7066988636,117.38789475698341
595962.8588397512,231481.7066988636,117.38789475698341
597150.7859833379,231481.70669886356,117.38789475696493
598338.7131269246,231481.70669886356,333.30166056352044
599526.6402705112,231481.70669886356,1165.1265071389546
600714.5674140981,231481.7066988636,1965.5754734912332
601902.4945576845,231481.7066988636,1104.635832548578
603090.4217012713,231481.7066988636,487.85594084878596
604278.3488448579,231481.7066988636,155.15581830844187
605466.2759884446,231481.70669886356,155.15581830842964
606654.2031320313,231481.70669886356,155.15581830845412
607842.1302756179,231481.70669886356,155.15581830842964
609030.0574192046,231481.7066988636,155.15581830844187
610217.9845627912,231481.7066988636,153.44097959845197
611405.9117063781,231481.7066988636,90.733330006041
612593.8388499646,231481.7066988636,90.73333000604816
613781.7659935512,231481.70669886356,90.733330006041
614969.6931371379,231481.70669886356,90.73333000605531
616157.6202807246,231481.70669886356,90.733330006041
617345.5474243113,231481.7066988636,90.73333000604816
618533.4745678979,231481.7066988636,90.73333000604816
619721.4017114847,231481.7066988636,90.73333000604816
620909.3288550712,231481.7066988636,96.97429177260429
622097.2559986579,231481.70669886356,97.70950922881516
623285.1831422447,231481.70669886356,97.70950922884596
624473.1102858313,231481.70669886356,97.70950922881516
625661.037429418,231481.7066988636,97.70950922883057
626848.9645730045,231481.7066988636,97.70950922883057
628036.8917165912,231481.70669886356,97.70950922882288
629224.818860178,231481.70669886356,97.70950922883827
630412.7460037646,231481.70669886356,96.88350501635641
631600.6731473512,231481.70669886356,96.5783785864657
632788.6002909379,231481.70669886356,96.69114421621711
633976.5274345246,231481.7066988636,254.33928871819137
635164.4545781113,231481.7066988636,384.4653548383002
636352.3817216979,231481.70669886356,469.94056143289134
637540.3088652845,231481.70669886356,469.9405614330395
638728.2360088713,231481.70669886356,470.9313615279967
639916.1631524578,231481.7066988636,469.9496943935582
641104.0902960445,231481.7066988636,367.1375549229527
642292.0174396313,231481.7066988636,289.48857982345675
643479.9445832178,231481.7066988636,269.42578137634075
644667.8717268045,231481.70669886356,264.63579874198035
645855.7988703912,231481.70669886356,260.31477866293756
647043.7260139779,231481.70669886356,258.6438789674361
648231.6531575645,231481.7066988636,257.1435291484843
649419.580301151,231481.7066988636,176.60788100758577
650607.5074447378,231481.7066988636,97.74763522397924
651795.4345883245,231481.7066988636,163.1148300575464
652983.3617319112,231481.70669886356,280.5544956762842
654171.2888754979,231481.70669886356,366.1643929393698
655359.2160190846,231481.70669886356,371.61740244299835
656547.1431626712,231481.7066988636,371.6174024430277
657735.0703062578,231481.7066988636,371.6174024430277
658922.9974498446,231481.7066988636,414.53338218460925
660110.9245934312,231481.7066988636,521.9876586294052
661298.8517370179,231481.70669886356,525.9130329034515
662486.7788806045,231481.70669886356,530.2696694211461
663674.7060241912,231481.70669886356,395.69833895229766
664862.6331677779,231481.7066988636,389.37948581784474
666050.5603113646,231481.7066988636,391.86889904829815
667238.4874549514,231481.7066988636,393.68076223126985
668426.414598538,231481.7066988636,402.51121969572927
669614.3417421245,231481.70669886356,437.5511754420213
670802.2688857112,231481.70669886356,442.91657182302083
671990.1960292979,231481.70669886356,451.3701543093297
673178.1231728846,231481.7066988636,463.72774412910104
674366.0503164711,231481.7066988636,463.84877860893533
675553.9774600578,231481.70669886356,548.8528281992294
676741.9046036445,231481.70669886356,656.7315709375123
677929.8317472313,231481.70669886356,646.4538800067406
679117.7588908179,231481.70669886356,182.0366539184171
680305.6860344046,231481.70669886356,182.0366539183884
681493.6131779911,231481.7066988636,182.03665391840275
682681.5403215778,231481.7066988636,182.03665391840275
683869.4674651645,231481.70669886356,182.0366539183884
685057.3946087512,231481.70669886356,182.0366539184171
686245.3217523379,231481.70669886356,182.0366539183884
687433.2488959247,231481.7066988636,182.03665391840275
688621.1760395111,231481.7066988636,447.14192309405115
689809.1031830979,231481.7066988636,477.32922235619935
